Adj Close,date_id
109.9599991,20160104
107.6600037,20160105
117.6800003,20160106
114.5599976,20160107
111.3899994,20160108
114.9700012,20160111
116.5800018,20160112
106.5599976,20160113
107.0599976,20160114
104.0400009,20160115
107.8899994,20160119
107.7399979,20160120
102.3499985,20160121
100.7200012,20160122
99.12000275,20160125
97.83000183,20160126
91.15000153,20160127
94.41000366,20160128
91.83999634,20160129
94.08999634,20160201
91.48999786,20160202
90.73999786,20160203
89.70999908,20160204
82.79000092,20160205
83.31999969,20160208
86.12999725,20160209
88.44999695,20160210
86.34999847,20160211
87.40000153,20160212
89.05000305,20160216
94.76000214,20160217
90.48999786,20160218
89.23000336,20160219
91.93000031,20160222
89.12000275,20160223
91.61000061,20160224
94.52999878,20160225
94.79000092,20160226
93.41000366,20160229
98.30000305,20160301
97.61000061,20160302
97.93000031,20160303
101.5800018,20160304
95.48999786,20160307
96.23000336,20160308
98,20160309
97.36000061,20160310
97.66000366,20160311
98.12999725,20160314
97.86000061,20160315
99.34999847,20160316
99.72000122,20160317
101.1200027,20160318
101.0599976,20160321
99.83999634,20160322
99.58999634,20160323
98.36000061,20160324
101.2099991,20160328
104.1299973,20160329
102.1900024,20160330
102.2300034,20160331
105.6999969,20160401
104.3499985,20160404
104.9400024,20160405
104.8300018,20160406
104.4499969,20160407
103.8099976,20160408
102.6800003,20160411
106.9800034,20160412
109.6500015,20160413
110.4199982,20160414
111.5100021,20160415
108.4000015,20160418
94.33999634,20160419
96.76999664,20160420
94.98000336,20160421
95.90000153,20160422
93.55999756,20160425
92.43000031,20160426
91.04000092,20160427
90.27999878,20160428
90.02999878,20160429
93.11000061,20160502
91.54000092,20160503
90.79000092,20160504
89.37000275,20160505
90.83999634,20160506
90.54000092,20160509
92.88999939,20160510
90.01999664,20160511
87.73999786,20160512
87.87999725,20160513
89.12000275,20160516
88.62999725,20160517
90.5,20160518
89.55000305,20160519
92.48999786,20160520
94.88999939,20160523
97.88999939,20160524
100.1999969,20160525
102.8099976,20160526
103.3000031,20160527
102.5699997,20160531
101.5100021,20160601
101.25,20160602
99.58999634,20160603
100.7399979,20160606
99.88999939,20160607
97.86000061,20160608
97.08999634,20160609
93.75,20160610
93.84999847,20160613
94.12000275,20160614
94.29000092,20160615
95.44000244,20160616
94.44999695,20160617
93.80000305,20160620
90.98999786,20160621
90.01000214,20160622
91.66000366,20160623
88.44000244,20160624
85.33000183,20160627
87.97000122,20160628
91.05999756,20160629
91.48000336,20160630
96.66999817,20160701
97.91000366,20160705
94.59999847,20160706
95.09999847,20160707
97.05999756,20160708
94.66999817,20160711
95.97000122,20160712
96.43000031,20160713
98.01999664,20160714
98.38999939,20160715
98.80999756,20160718
85.83999634,20160719
87.91000366,20160720
85.98999786,20160721
85.88999939,20160722
87.66000366,20160725
91.41000366,20160726
92.04000092,20160727
91.65000153,20160728
91.25,20160729
94.37000275,20160801
93.55999756,20160802
93.09999847,20160803
93.44000244,20160804
97.02999878,20160805
95.11000061,20160808
93.98999786,20160809
93.93000031,20160810
95.88999939,20160811
96.58999634,20160812
95.30999756,20160815
95.12000275,20160816
96.37000275,20160817
96.16000366,20160818
95.87000275,20160819
95.26000214,20160822
95.94000244,20160823
95.18000031,20160824
97.31999969,20160825
97.58000183,20160826
97.30000305,20160829
97.44999695,20160830
97.44999695,20160831
97.37999725,20160901
97.37999725,20160902
100.0899963,20160906
99.15000153,20160907
99.66000366,20160908
96.5,20160909
99.05000305,20160912
96.08999634,20160913
97.01000214,20160914
97.33999634,20160915
99.48000336,20160916
98.05999756,20160919
98.25,20160920
94.87999725,20160921
95.83000183,20160922
95.94000244,20160923
94.55999756,20160926
97.06999969,20160927
97.48000336,20160928
96.66999817,20160929
98.55000305,20160930
102.6299973,20161003
102.3399963,20161004
106.2799988,20161005
105.0699997,20161006
104.8199997,20161007
103.3300018,20161010
100.5899963,20161011
99.5,20161012
100.2300034,20161013
101.4700012,20161014
99.80000305,20161017
118.7900009,20161018
121.8700027,20161019
123.3499985,20161020
127.5,20161021
127.3300018,20161024
126.5100021,20161025
126.9700012,20161026
126.4700012,20161027
126.5699997,20161028
124.8700027,20161031
123.3000031,20161101
122.3399963,20161102
122.1399994,20161103
122.0299988,20161104
124.5800018,20161107
124.3399963,20161108
122.1900024,20161109
115.4199982,20161110
114.7799988,20161111
113.3799973,20161114
113.5899963,20161115
115.1900024,20161116
115.0299988,20161117
115.2099991,20161118
117.9599991,20161121
118.0400009,20161122
117.6900024,20161123
117.4100037,20161125
116.9300003,20161128
117.5100021,20161129
117,20161130
117.2200012,20161201
120.8099976,20161202
119.1600037,20161205
124.5699997,20161206
125.3899994,20161207
123.2399979,20161208
122.8799973,20161209
122.8300018,20161212
123.7799988,20161213
123.4400024,20161214
125,20161215
124.2200012,20161216
125.4499969,20161219
125.1200027,20161220
126.5,20161221
125.5800018,20161222
125.5899963,20161223
128.3500061,20161227
125.8899994,20161228
125.3300018,20161229
123.8000031,20161230
127.4899979,20170103
129.4100037,20170104
131.8099976,20170105
131.0700073,20170106
130.9499969,20170109
129.8899994,20170110
130.5,20170111
129.1799927,20170112
133.6999969,20170113
132.8899994,20170117
133.2599945,20170118
138.4100037,20170119
138.6000061,20170120
137.3899994,20170123
140.1100006,20170124
139.5200043,20170125
138.9600067,20170126
142.4499969,20170127
141.2200012,20170130
140.7100067,20170131
140.7799988,20170201
139.1999969,20170202
140.25,20170203
140.9700012,20170206
144,20170207
144.7400055,20170208
144.1399994,20170209
144.8200073,20170210
143.1999969,20170213
140.8200073,20170214
142.2700043,20170215
142.0099945,20170216
142.2200012,20170217
142.6000061,20170221
143.8600006,20170222
142.7799988,20170223
143.25,20170224
143.4100037,20170227
142.1300049,20170228
142.6499939,20170301
139.5299988,20170302
139.1399994,20170303
141.9400024,20170306
141.4299927,20170307
140.3200073,20170308
140.5299988,20170309
140.8899994,20170310
143.5200043,20170313
143.1900024,20170314
145.25,20170315
144.3899994,20170316
145.1100006,20170317
145.8300018,20170320
142.4199982,20170321
142.6499939,20170322
141.8399963,20170323
142.0200043,20170324
144.0599976,20170327
145.1699982,20170328
146.4700012,20170329
148.0599976,20170330
147.8099976,20170331
146.9199982,20170403
145.5,20170404
143.6199951,20170405
143.7400055,20170406
143.1100006,20170407
143.8500061,20170410
144.3500061,20170411
143.8300018,20170412
142.9199982,20170413
147.25,20170417
143.3600006,20170418
139.7599945,20170419
141.1799927,20170420
142.8699951,20170421
143.8300018,20170424
152.1600037,20170425
150.1699982,20170426
153.0800018,20170427
152.1999969,20170428
155.3500061,20170501
156.4499969,20170502
155.5899963,20170503
157.25,20170504
156.6000061,20170505
156.3800049,20170508
157.4600067,20170509
160.2799988,20170510
158.5399933,20170511
160.8099976,20170512
160.0200043,20170515
159.4100037,20170516
153.1999969,20170517
155.6999969,20170518
157.0200043,20170519
157.1600037,20170522
157.9499969,20170523
157.75,20170524
163.0500031,20170525
162.4299927,20170526
163.2200012,20170530
163.0700073,20170531
162.9900055,20170601
165.1799927,20170602
165.0599976,20170605
165.1699982,20170606
165.6100006,20170607
165.8800049,20170608
158.0299988,20170609
151.4400024,20170612
152.7200012,20170613
152.1999969,20170614
151.7599945,20170615
152.3800049,20170616
153.3999939,20170619
152.0500031,20170620
155.0299988,20170621
154.8899994,20170622
158.0200043,20170623
157.5,20170626
151.0299988,20170627
153.4100037,20170628
150.0899963,20170629
149.4100037,20170630
146.1699982,20170703
147.6100006,20170705
146.25,20170706
150.1799927,20170707
152.6699982,20170710
154.3300018,20170711
158.75,20170712
158.2100067,20170713
161.1199951,20170714
161.6999969,20170717
183.6000061,20170718
183.8600006,20170719
183.6000061,20170720
188.5399933,20170721
187.9100037,20170724
186.9700012,20170725
189.0800018,20170726
182.6799927,20170727
184.0399933,20170728
181.6600037,20170731
182.0299988,20170801
180.7400055,20170802
179.2299957,20170803
180.2700043,20170804
181.3300018,20170807
178.3600006,20170808
175.7799988,20170809
169.1399994,20170810
171.3999939,20170811
171,20170814
168.5,20170815
169.9799957,20170816
166.0899963,20170817
166.5399933,20170818
166.7599945,20170821
169.3399963,20170822
169.0599976,20170823
168.1300049,20170824
165.9499969,20170825
167.1199951,20170828
168.8099976,20170829
174.6900024,20170830
174.7100067,20170831
174.7400055,20170901
174.5200043,20170905
179.25,20170906
179,20170907
176.4199982,20170908
181.7400055,20170911
185.1499939,20170912
183.6399994,20170913
182.6300049,20170914
182.3500061,20170915
184.6199951,20170918
185.6799927,20170919
185.5099945,20170920
188.7799988,20170921
187.3500061,20170922
178.5500031,20170925
179.3800049,20170926
181.9700012,20170927
180.6999969,20170928
181.3500061,20170929
177.0099945,20171002
179.1900024,20171003
184.4499969,20171004
194.3899994,20171005
198.0200043,20171006
196.8699951,20171009
195.0800018,20171010
194.9499969,20171011
195.8600006,20171012
199.4900055,20171013
202.6799927,20171016
199.4799957,20171017
195.5399933,20171018
195.1300049,20171019
194.1600037,20171020
192.4700012,20171023
196.0200043,20171024
193.7700043,20171025
195.2100067,20171026
199.5399933,20171027
198.3699951,20171030
196.4299927,20171031
198,20171101
199.3200073,20171102
200.0099945,20171103
200.1300049,20171106
195.8899994,20171107
196.4400024,20171108
193.8999939,20171109
192.0200043,20171110
195.0800018,20171113
195.7100067,20171114
192.1199951,20171115
195.5099945,20171116
193.1999969,20171117
194.1000061,20171120
196.2299957,20171121
196.3200073,20171122
195.75,20171124
195.0500031,20171127
199.1799927,20171128
188.1499939,20171129
187.5800018,20171130
186.8200073,20171201
184.0399933,20171204
184.2100067,20171205
185.3000031,20171206
185.1999969,20171207
188.5399933,20171208
186.2200012,20171211
185.7299957,20171212
187.8600006,20171213
189.5599976,20171214
190.1199951,20171215
190.4199982,20171218
187.0200043,20171219
188.8200073,20171220
188.6199951,20171221
189.9400024,20171222
187.7599945,20171226
186.2400055,20171227
192.7100067,20171228
191.9600067,20171229
201.0700073,20180102
205.0500031,20180103
205.6300049,20180104
209.9900055,20180105
212.0500031,20180108
209.3099976,20180109
212.5200043,20180110
217.2400055,20180111
221.2299957,20180112
221.5299988,20180116
217.5,20180117
220.3300018,20180118
220.4600067,20180119
227.5800018,20180122
250.2899933,20180123
261.2999878,20180124
269.7000122,20180125
274.6000061,20180126
284.5899963,20180129
278.7999878,20180130
270.2999878,20180131
265.0700073,20180201
267.4299927,20180202
254.2599945,20180205
265.7200012,20180206
264.5599976,20180207
250.1000061,20180208
249.4700012,20180209
257.9500122,20180212
258.269989,20180213
266,20180214
280.269989,20180215
278.519989,20180216
278.5499878,20180220
281.0400085,20180221
278.1400146,20180222
285.9299927,20180223
294.1600037,20180226
290.6099854,20180227
291.3800049,20180228
290.3900146,20180301
301.0499878,20180302
315,20180305
325.2200012,20180306
321.1600037,20180307
317,20180308
331.4400024,20180309
321.2999878,20180312
315.8800049,20180313
321.5499878,20180314
321.0899963,20180315
318.4500122,20180316
313.480011,20180319
317.5,20180320
316.480011,20180321
306.7000122,20180322
300.9400024,20180323
320.3500061,20180326
300.6900024,20180327
285.769989,20180328
295.3500061,20180329
280.2900085,20180402
283.6700134,20180403
288.9400024,20180404
293.9700012,20180405
288.8500061,20180406
289.9299927,20180409
298.0700073,20180410
303.6700134,20180411
309.25,20180412
311.6499939,20180413
307.7799988,20180416
336.0599976,20180417
334.519989,20180418
332.7000122,20180419
327.769989,20180420
318.6900024,20180423
307.019989,20180424
305.7600098,20180425
313.980011,20180426
311.7600098,20180427
312.4599915,20180430
313.2999878,20180501
313.3599854,20180502
311.6900024,20180503
320.0899963,20180504
326.2600098,20180507
326.8900146,20180508
330.2999878,20180509
329.6000061,20180510
326.4599915,20180511
328.5299988,20180514
326.1300049,20180515
328.1900024,20180516
325.2200012,20180517
324.1799927,20180518
331.8200073,20180521
331.6199951,20180522
344.7200012,20180523
349.2900085,20180524
351.2900085,20180525
349.730011,20180529
353.5400085,20180530
351.6000061,20180531
359.9299927,20180601
361.8099976,20180604
365.7999878,20180605
367.4500122,20180606
361.3999939,20180607
360.5700073,20180608
361.4500122,20180611
363.8299866,20180612
379.9299927,20180613
392.8699951,20180614
391.980011,20180615
390.3999939,20180618
404.980011,20180619
416.7600098,20180620
415.4400024,20180621
411.0899963,20180622
384.480011,20180625
399.3900146,20180626
390.3900146,20180627
395.4200134,20180628
391.4299927,20180629
398.1799927,20180702
390.519989,20180703
398.3900146,20180705
408.25,20180706
418.9700012,20180709
415.6300049,20180710
418.6499939,20180711
413.5,20180712
395.7999878,20180713
400.480011,20180716
379.480011,20180717
375.1300049,20180718
364.230011,20180719
361.0499878,20180720
362.6600037,20180723
357.3200073,20180724
362.8699951,20180725
363.0899963,20180726
355.2099915,20180727
334.9599915,20180730
337.4500122,20180731
338.3800049,20180801
344.5,20180802
343.0899963,20180803
350.9200134,20180806
351.8299866,20180807
347.6099854,20180808
349.3599854,20180809
345.8699951,20180810
341.3099976,20180813
337.4899902,20180814
326.3999939,20180815
322.4400024,20180816
316.7799988,20180817
327.730011,20180820
338.019989,20180821
344.4400024,20180822
339.1700134,20180823
358.8200073,20180824
364.5799866,20180827
368.4899902,20180828
368.0400085,20180829
370.980011,20180830
367.6799927,20180831
363.6000061,20180904
341.1799927,20180905
346.4599915,20180906
348.6799927,20180907
348.4100037,20180910
355.9299927,20180911
369.9500122,20180912
368.1499939,20180913
364.5599976,20180914
350.3500061,20180917
367.6499939,20180918
366.9599915,20180919
365.3599854,20180920
361.1900024,20180921
369.6099854,20180924
369.4299927,20180925
377.8800049,20180926
380.7099915,20180927
374.1300049,20180928
381.4299927,20181001
377.1400146,20181002
377.0499878,20181003
363.6499939,20181004
351.3500061,20181005
349.1000061,20181008
355.7099915,20181009
325.8900146,20181010
321.1000061,20181011
339.5599976,20181012
333.1300049,20181015
346.3999939,20181016
364.7000122,20181017
346.7099915,20181018
332.6700134,20181019
329.5400085,20181022
333.1600037,20181023
301.8299866,20181024
312.8699951,20181025
299.8299866,20181026
284.8399963,20181029
285.8099976,20181030
301.7799988,20181031
317.3800049,20181101
309.1000061,20181102
315.4400024,20181105
310.8399963,20181106
327.5,20181107
317.9200134,20181108
303.4700012,20181109
294.0700073,20181112
294.3999939,20181113
286.730011,20181114
290.0599976,20181115
286.2099915,20181116
270.6000061,20181119
266.980011,20181120
262.1300049,20181121
258.8200073,20181123
261.4299927,20181126
266.6300049,20181127
282.6499939,20181128
288.75,20181129
286.1300049,20181130
290.2999878,20181203
275.3299866,20181204
282.8800049,20181206
265.1400146,20181207
269.7000122,20181210
265.3200073,20181211
274.8800049,20181212
276.019989,20181213
266.8399963,20181214
262.7999878,20181217
270.9400024,20181218
266.769989,20181219
260.5799866,20181220
246.3899994,20181221
233.8800049,20181224
253.6699982,20181226
255.5700073,20181227
256.0799866,20181228
267.6600037,20181231
267.6600037,20190102
271.2000122,20190103
297.5700073,20190104
315.3399963,20190107
320.269989,20190108
319.9599915,20190109
324.6600037,20190110
337.5899963,20190111
332.9400024,20190114
354.6400146,20190115
351.3900146,20190116
353.1900024,20190117
339.1000061,20190118
325.1600037,20190122
321.9899902,20190123
326.6700134,20190124
338.0499878,20190125
335.6600037,20190128
328.8999939,20190129
340.6600037,20190130
339.5,20190131
339.8500061,20190201
351.3399963,20190204
355.8099976,20190205
352.1900024,20190206
344.7099915,20190207
347.5700073,20190208
345.730011,20190211
359.9700012,20190212
351.769989,20190213
359.0700073,20190214
356.8699951,20190215
361.9200134,20190219
359.9100037,20190220
356.9700012,20190221
363.019989,20190222
363.9100037,20190225
364.9700012,20190226
362.8699951,20190227
358.1000061,20190228
357.3200073,20190301
351.0400085,20190304
354.2999878,20190305
359.6099854,20190306
352.6000061,20190307
349.6000061,20190308
358.8599854,20190311
356.269989,20190312
361.2099915,20190313
358.8200073,20190314
361.4599915,20190315
363.4400024,20190318
358.7799988,20190319
375.2200012,20190320
377.8699951,20190321
361.0100098,20190322
366.230011,20190325
359.9700012,20190326
353.3699951,20190327
354.6099854,20190328
356.5599976,20190329
366.9599915,20190401
367.7200012,20190402
369.75,20190403
367.8800049,20190404
365.4899902,20190405
361.4100037,20190408
364.7099915,20190409
363.9200134,20190410
367.6499939,20190411
351.1400146,20190412
348.8699951,20190415
359.4599915,20190416
354.7399902,20190417
360.3500061,20190418
377.3399963,20190422
381.8900146,20190423
374.230011,20190424
368.3299866,20190425
374.8500061,20190426
371.8299866,20190429
370.5400085,20190430
378.8099976,20190501
379.0599976,20190502
385.0299988,20190503
378.6700134,20190506
370.4599915,20190507
364.3699951,20190508
362.75,20190509
361.0400085,20190510
345.2600098,20190513
345.6099854,20190514
354.9899902,20190515
359.3099976,20190516
354.4500122,20190517
348.1099854,20190520
354.269989,20190521
359.730011,20190522
352.2099915,20190523
354.3900146,20190524
355.0599976,20190528
349.1900024,20190529
351.8500061,20190530
343.2799988,20190531
336.6300049,20190603
353.3999939,20190604
355.730011,20190605
357.1300049,20190606
360.8699951,20190607
352.0100098,20190610
351.269989,20190611
345.5599976,20190612
343.4299927,20190613
339.730011,20190614
350.6199951,20190617
357.1199951,20190618
363.519989,20190619
365.2099915,20190620
369.2099915,20190621
371.0400085,20190624
360.2999878,20190625
362.2000122,20190626
370.019989,20190627
367.3200073,20190628
374.6000061,20190701
375.4299927,20190702
381.7200012,20190703
380.5499878,20190705
376.1600037,20190708
379.9299927,20190709
381,20190710
379.5,20190711
373.25,20190712
366.6000061,20190715
365.9899902,20190716
362.4400024,20190717
325.2099915,20190718
315.1000061,20190719
310.6199951,20190722
307.2999878,20190723
317.9400024,20190724
326.4599915,20190725
335.7799988,20190726
332.7000122,20190729
325.9299927,20190730
322.9899902,20190731
319.5,20190801
318.8299866,20190802
307.6300049,20190805
310.1000061,20190806
304.2900085,20190807
315.8999939,20190808
308.9299927,20190809
310.8299866,20190812
312.2799988,20190813
299.1099854,20190814
295.7600098,20190815
302.7999878,20190816
309.3800049,20190819
298.9899902,20190820
297.8099976,20190821
296.9299927,20190822
291.4400024,20190823
294.980011,20190826
291.0299988,20190827
291.769989,20190828
296.7799988,20190829
293.75,20190830
289.2900085,20190903
291.519989,20190904
293.25,20190905
290.1700134,20190906
294.3399963,20190909
287.9899902,20190910
288.269989,20190911
288.8599854,20190912
294.1499939,20190913
294.2900085,20190916
298.6000061,20190917
291.5599976,20190918
286.6000061,20190919
270.75,20190920
265.9200134,20190923
254.5899963,20190924
264.75,20190925
263.3099976,20190926
263.0799866,20190927
267.6199951,20190930
269.5799866,20191001
268.0299988,20191002
268.1499939,20191003
272.7900085,20191004
274.4599915,20191007
270.7200012,20191008
267.5299988,20191009
280.480011,20191010
282.9299927,20191011
285.5299988,20191014
284.25,20191015
286.2799988,20191016
293.3500061,20191017
275.2999878,20191018
278.0499878,20191021
266.6900024,20191022
271.269989,20191023
271.5,20191024
276.8200073,20191025
281.8599854,20191028
281.2099915,20191029
291.4500122,20191030
287.4100037,20191031
286.8099976,20191101
292.8599854,20191104
288.0299988,20191105
288.5899963,20191106
289.5700073,20191107
291.5700073,20191108
294.1799927,20191111
292.0100098,20191112
283.1099854,20191113
289.6199951,20191114
295.0299988,20191115
302.5700073,20191118
302.6000061,20191119
305.1600037,20191120
311.6900024,20191121
310.480011,20191122
315.5499878,20191125
312.4899902,20191126
315.9299927,20191127
314.6600037,20191129
309.9899902,20191202
306.1600037,20191203
304.3200073,20191204
302.8599854,20191205
307.3500061,20191206
302.5,20191209
293.1199951,20191210
298.9299927,20191211
298.4400024,20191212
298.5,20191213
304.2099915,20191216
315.480011,20191217
320.7999878,20191218
332.2200012,20191219
336.8999939,20191220
333.1000061,20191223
333.2000122,20191224
332.6300049,20191226
329.0899963,20191227
323.3099976,20191230
323.5700073,20191231
329.8099976,20200102
325.8999939,20200103
335.8299866,20200106
330.75,20200107
339.2600098,20200108
335.6600037,20200109
329.0499878,20200110
338.9200134,20200113
338.6900024,20200114
339.0700073,20200115
338.6199951,20200116
339.6700134,20200117
338.1099854,20200121
326,20200122
349.6000061,20200123
353.1600037,20200124
342.8800049,20200127
348.519989,20200128
343.1600037,20200129
347.7399902,20200130
345.0899963,20200131
358,20200203
369.0100098,20200204
369.6700134,20200205
366.9500122,20200206
366.769989,20200207
371.0700073,20200210
373.6900024,20200211
380.0100098,20200212
381.3999939,20200213
380.3999939,20200214
387.7799988,20200218
386.1900024,20200219
386,20200220
380.0700073,20200221
368.7000122,20200224
360.0899963,20200225
379.2399902,20200226
371.7099915,20200227
369.0299988,20200228
381.0499878,20200302
368.769989,20200303
383.7900085,20200304
372.7799988,20200305
368.9700012,20200306
346.4899902,20200309
364.1300049,20200310
349.9200134,20200311
315.25,20200312
336.2999878,20200313
298.8399963,20200316
319.75,20200317
315.4700012,20200318
332.0299988,20200319
332.8299866,20200320
360.269989,20200323
357.3200073,20200324
342.3900146,20200325
362.9899902,20200326
357.1199951,20200327
370.9599915,20200330
375.5,20200331
364.0799866,20200401
370.0799866,20200402
361.7600098,20200403
379.9599915,20200406
372.2799988,20200407
371.1199951,20200408
370.7200012,20200409
396.7200012,20200413
413.5499878,20200414
426.75,20200415
439.1700134,20200416
422.9599915,20200417
437.4899902,20200420
433.8299866,20200421
421.4200134,20200422
426.7000122,20200423
424.9899902,20200424
421.3800049,20200427
403.8299866,20200428
411.8900146,20200429
419.8500061,20200430
415.269989,20200501
428.1499939,20200504
424.6799927,20200505
434.2600098,20200506
436.5299988,20200507
435.5499878,20200508
440.519989,20200511
431.8200073,20200512
438.269989,20200513
441.9500122,20200514
454.1900024,20200515
452.5799866,20200518
451.0400085,20200519
447.6700134,20200520
436.25,20200521
429.3200073,20200522
414.769989,20200526
419.8900146,20200527
413.4400024,20200528
419.730011,20200529
425.9200134,20200601
427.3099976,20200602
421.9700012,20200603
414.3299866,20200604
419.6000061,20200605
419.4899902,20200608
434.0499878,20200609
434.480011,20200610
425.5599976,20200611
418.0700073,20200612
425.5,20200615
436.1300049,20200616
447.769989,20200617
449.8699951,20200618
453.7200012,20200619
468.0400085,20200622
466.2600098,20200623
457.8500061,20200624
465.9100037,20200625
443.3999939,20200626
447.2399902,20200629
455.0400085,20200630
485.6400146,20200701
476.8900146,20200702
493.8099976,20200706
493.1600037,20200707
502.7799988,20200708
507.7600098,20200709
548.7299805,20200710
525.5,20200713
524.8800049,20200714
523.2600098,20200715
527.3900146,20200716
492.9899902,20200717
502.4100037,20200720
490.1000061,20200721
489.8200073,20200722
477.5799866,20200723
480.4500122,20200724
495.6499939,20200727
488.5100098,20200728
484.480011,20200729
485.7999878,20200730
488.8800049,20200731
498.6199951,20200803
509.6400146,20200804
502.1099854,20200805
509.0799866,20200806
494.730011,20200807
483.3800049,20200810
466.9299927,20200811
475.4700012,20200812
481.3299866,20200813
482.6799927,20200814
482.3500061,20200817
491.8699951,20200818
484.5299988,20200819
497.8999939,20200820
492.3099976,20200821
488.8099976,20200824
490.5799866,20200825
547.5300293,20200826
526.2700195,20200827
523.8900146,20200828
529.5599976,20200831
556.5499878,20200901
552.8400269,20200902
525.75,20200903
516.0499878,20200904
507.019989,20200908
500.1900024,20200909
480.6700134,20200910
482.0299988,20200911
476.2600098,20200914
495.9899902,20200915
483.8599854,20200916
470.2000122,20200917
469.9599915,20200918
487.3500061,20200921
491.1700134,20200922
470.6099854,20200923
473.0799866,20200924
482.8800049,20200925
490.6499939,20200928
493.480011,20200929
500.0299988,20200930
527.5100098,20201001
503.0599976,20201002
520.6500244,20201005
505.8699951,20201006
534.6599731,20201007
531.789978,20201008
539.4400024,20201009
539.8099976,20201012
554.0900269,20201013
541.4500122,20201014
541.9400024,20201015
530.789978,20201016
530.7199707,20201019
525.4199829,20201020
489.0499878,20201021
485.230011,20201022
488.2799988,20201023
488.2399902,20201026
488.9299927,20201027
486.2399902,20201028
504.2099915,20201029
475.7399902,20201030
484.1199951,20201102
487.2200012,20201103
496.9500122,20201104
513.7600098,20201105
514.7299805,20201106
470.5,20201109
480.2399902,20201110
490.7600098,20201111
486.769989,20201112
482.8399963,20201113
479.1000061,20201116
480.6300049,20201117
481.7900085,20201118
484.6700134,20201119
488.2399902,20201120
476.6199951,20201123
482.8800049,20201124
485,20201125
491.3599854,20201127
490.7000122,20201130
504.5799866,20201201
503.3800049,20201202
497.519989,20201203
498.3099976,20201204
515.7800293,20201207
512.6599731,20201208
493.6000061,20201209
501.0899963,20201210
503.2200012,20201211
522.4199829,20201214
519.7800293,20201215
524.8300171,20201216
532.9000244,20201217
534.4500122,20201218
528.9099731,20201221
527.3300171,20201222
514.4799805,20201223
513.9699707,20201224
519.1199951,20201228
530.8699951,20201229
524.5900269,20201230
540.7299805,20201231
522.8599854,20210104
520.7999878,20210105
500.4899902,20210106
508.8900146,20210107
510.3999939,20210108
499.1000061,20210111
494.25,20210112
507.7900085,20210113
500.8599854,20210114
497.980011,20210115
501.769989,20210119
586.3400269,20210120
579.8400269,20210121
565.1699829,20210122
556.7800293,20210125
561.9299927,20210126
523.2800293,20210127
538.5999756,20210128
532.3900146,20210129
539.039978,20210201
548.1599731,20210202
539.4500122,20210203
552.1599731,20210204
550.789978,20210205
547.9199829,20210208
559.0700073,20210209
563.5900269,20210210
557.5900269,20210211
556.5200195,20210212
557.2800293,20210216
551.3400269,20210217
548.2199707,20210218
540.2199707,20210219
533.7800293,20210222
546.1500244,20210223
553.4099731,20210224
546.7000122,20210225
538.8499756,20210226
550.6400146,20210301
547.8200073,20210302
520.7000122,20210303
511.2900085,20210304
516.3900146,20210305
493.3299866,20210308
506.4400024,20210309
504.5400085,20210310
523.0599976,20210311
518.0200195,20210312
520.25,20210315
524.0300293,20210316
524.4400024,20210317
504.7900085,20210318
512.1799927,20210319
523.1099854,20210322
535.0900269,20210323
520.8099976,20210324
502.8599854,20210325
508.0499878,20210326
513.9500122,20210329
513.3900146,20210330
521.6599731,20210331
539.4199829,20210401
540.6699829,20210405
544.5300293,20210406
546.9899902,20210407
554.5800171,20210408
555.3099976,20210409
552.7800293,20210412
553.7299805,20210413
540.0200195,20210414
549.2199707,20210415
546.539978,20210416
554.4400024,20210419
549.5700073,20210420
508.8999939,20210421
508.7799988,20210422
